,driver_gender,driver_race,is_arrested,search_conducted,stop_outcome,age_group
39218,male,black,False,False,warning,10-30
39219,female,black,False,False,warning,31-50
39220,female,white,False,False,warning,10-30
39221,female,asian/pacific islander,False,False,citation,10-30
39222,male,asian/pacific islander,False,False,warning,31-50
39223,female,white,False,False,citation,10-30
39224,male,black,False,False,warning,10-30
39225,female,black,False,False,citation,31-50
39226,male,black,False,False,citation,31-50
39227,female,hispanic,False,False,citation,10-30
39228,male,hispanic,False,False,citation,31-50
39229,male,hispanic,False,False,citation,31-50
39230,male,white,False,False,citation,10-30
39231,female,hispanic,False,False,citation,31-50
39232,male,white,False,False,citation,31-50
39233,male,white,False,False,citation,31-50
39234,male,hispanic,False,False,citation,31-50
39235,male,white,False,False,citation,10-30
39236,female,hispanic,False,False,citation,10-30
39237,female,black,False,False,citation,31-50
39238,male,hispanic,False,False,citation,10-30
39239,male,black,False,False,citation,51-100
39240,female,hispanic,False,False,citation,10-30
39242,male,hispanic,False,False,citation,10-30
39243,female,hispanic,False,False,citation,10-30
39244,male,black,False,False,citation,31-50
39245,male,black,False,False,citation,51-100
39246,female,hispanic,False,False,citation,10-30
39247,female,hispanic,False,False,citation,31-50
39248,male,black,False,False,citation,51-100
39249,female,black,False,False,warning,31-50
39250,female,black,False,False,citation,10-30
39251,female,black,False,False,warning,10-30
39252,male,white,False,False,warning,31-50
39253,male,hispanic,False,False,warning,10-30
39254,male,white,False,False,warning,31-50
39255,male,white,False,False,citation,31-50
39256,male,asian/pacific islander,False,False,warning,51-100
39257,male,black,False,False,warning,10-30
39258,male,black,False,False,citation,31-50
39259,male,hispanic,False,True,warning,31-50
39260,male,black,False,False,warning,51-100
39261,female,white,False,False,citation,51-100
39262,female,hispanic,False,False,warning,31-50
39263,male,hispanic,False,False,citation,10-30
39264,female,black,False,False,citation,31-50
39265,female,black,False,False,citation,10-30
39266,male,hispanic,False,False,warning,31-50
39267,male,hispanic,False,False,citation,10-30
39268,male,black,False,True,warning,31-50
39269,female,white,False,False,citation,51-100
39270,male,hispanic,False,False,warning,10-30
39271,male,hispanic,False,False,warning,51-100
39272,male,hispanic,False,False,citation,10-30
39273,male,hispanic,False,True,citation,10-30
39274,female,hispanic,False,False,warning,51-100
39275,male,hispanic,False,False,warning,10-30
39276,male,asian/pacific islander,False,True,warning,10-30
39277,male,asian/pacific islander,False,False,warning,31-50
39278,male,hispanic,False,False,warning,31-50
39279,female,hispanic,False,False,citation,31-50
39280,female,white,False,False,citation,31-50
39281,male,white,False,False,warning,10-30
39282,male,black,False,False,warning,31-50
39283,female,white,False,False,warning,51-100
39284,male,black,False,False,citation,51-100
39285,male,other,False,False,warning,31-50
39286,male,hispanic,False,False,warning,31-50
39287,female,black,False,False,citation,10-30
39288,female,black,False,False,warning,10-30
39289,female,asian/pacific islander,False,False,warning,31-50
39290,male,white,False,False,warning,31-50
39291,female,black,False,False,warning,10-30
39292,male,other,False,False,warning,10-30
39293,male,black,False,False,warning,51-100
39294,male,white,False,False,citation,31-50
39295,female,white,False,False,warning,31-50
39296,male,hispanic,False,False,warning,31-50
39297,male,other,False,False,citation,10-30
39298,female,hispanic,False,False,warning,10-30
39299,male,hispanic,False,False,warning,10-30
39300,male,white,False,False,warning,31-50
39301,male,black,False,False,warning,31-50
39302,male,hispanic,False,False,warning,31-50
39303,male,hispanic,False,True,warning,10-30
39304,male,hispanic,False,True,warning,10-30
39305,male,black,False,False,warning,10-30
39306,male,black,False,True,warning,10-30
39307,male,hispanic,False,False,warning,31-50
39308,male,hispanic,False,True,warning,10-30
39309,female,white,False,False,citation,31-50
39310,female,white,False,False,warning,31-50
39311,female,black,False,False,warning,10-30
39312,male,black,False,False,warning,51-100
39313,male,white,False,False,warning,10-30
39314,female,hispanic,False,False,warning,31-50
39315,male,hispanic,False,False,warning,31-50
39316,male,hispanic,False,False,warning,10-30
39317,male,asian/pacific islander,False,False,warning,31-50
39318,female,black,False,False,warning,31-50
39319,male,black,False,False,citation,10-30
39320,male,black,False,True,citation,51-100
39321,female,other,False,False,warning,10-30
39322,male,hispanic,False,False,warning,31-50
39323,male,asian/pacific islander,False,False,warning,10-30
39324,male,black,False,True,citation,10-30
39325,male,hispanic,False,False,citation,10-30
39326,male,hispanic,False,False,warning,10-30
39327,male,hispanic,False,False,warning,10-30
39328,male,asian/pacific islander,False,False,warning,31-50
39329,male,white,False,False,warning,10-30
39330,male,hispanic,False,False,warning,10-30
39331,male,black,False,False,warning,31-50
39332,male,hispanic,False,False,warning,31-50
39333,female,hispanic,False,False,warning,31-50
39334,female,white,False,False,warning,51-100
39335,male,white,False,False,warning,10-30
39336,female,asian/pacific islander,False,False,warning,10-30
39337,female,black,False,False,warning,31-50
39338,male,hispanic,False,True,citation,10-30
39339,male,asian/pacific islander,False,False,warning,10-30
39340,male,white,False,False,warning,31-50
39341,female,black,False,True,citation,10-30
39342,male,other,False,True,warning,10-30
39343,male,hispanic,False,False,warning,31-50
39344,male,asian/pacific islander,False,False,warning,31-50
39345,male,hispanic,False,True,citation,31-50
39346,male,other,False,False,warning,10-30
39347,male,black,False,False,warning,51-100
39348,male,black,False,False,warning,10-30
39349,male,white,False,True,warning,10-30
39350,male,hispanic,False,True,warning,10-30
39351,male,asian/pacific islander,False,False,warning,10-30
39352,male,black,False,False,warning,51-100
39353,male,hispanic,False,False,warning,31-50
39354,female,black,False,False,warning,10-30
39355,male,hispanic,False,False,warning,10-30
39356,female,black,False,False,warning,51-100
39357,male,white,False,False,warning,10-30
39358,female,black,False,False,warning,10-30
39359,male,asian/pacific islander,False,False,warning,31-50
39360,male,hispanic,False,False,warning,10-30
39361,female,hispanic,False,False,warning,10-30
39362,male,white,False,False,warning,51-100
39363,male,hispanic,False,True,citation,10-30
39364,female,asian/pacific islander,False,False,warning,51-100
39365,male,white,False,False,warning,31-50
39366,male,hispanic,False,False,warning,51-100
39367,male,black,False,False,warning,10-30
39368,male,black,False,False,warning,51-100
39369,female,black,False,False,warning,10-30
39370,male,hispanic,False,False,warning,31-50
39371,male,hispanic,False,False,warning,10-30
39372,male,hispanic,False,True,warning,31-50
39373,male,hispanic,True,True,arrest,10-30
39374,male,hispanic,False,False,warning,51-100
39375,female,black,False,False,warning,31-50
39376,female,hispanic,False,False,warning,10-30
39377,male,white,False,True,warning,10-30
39378,male,hispanic,False,True,warning,10-30
39379,male,hispanic,False,True,warning,10-30
39380,male,hispanic,False,False,warning,31-50
39381,female,hispanic,False,False,citation,10-30
39382,male,hispanic,False,False,warning,10-30
39383,male,hispanic,False,False,warning,31-50
39384,male,hispanic,False,False,warning,10-30
39385,female,hispanic,False,False,warning,31-50
39386,male,hispanic,False,False,warning,10-30
39387,male,black,False,False,warning,10-30
39388,male,hispanic,False,False,warning,51-100
39389,male,black,False,False,warning,51-100
39390,male,hispanic,False,False,warning,31-50
39391,male,white,False,True,citation,51-100
39392,male,hispanic,False,False,citation,31-50
39393,male,hispanic,False,False,warning,10-30
39394,male,black,False,False,warning,10-30
39395,male,black,False,False,warning,10-30
39396,male,hispanic,False,False,warning,31-50
39397,female,black,False,False,warning,10-30
39398,female,black,False,False,warning,31-50
39399,male,hispanic,False,False,warning,31-50
39400,male,hispanic,False,False,warning,31-50
39401,female,hispanic,False,False,warning,31-50
39402,female,asian/pacific islander,False,False,warning,10-30
39403,male,hispanic,False,False,warning,31-50
39404,male,black,False,False,warning,10-30
39405,male,hispanic,False,True,warning,10-30
39406,male,hispanic,False,False,warning,10-30
39407,male,hispanic,False,True,warning,31-50
39408,male,hispanic,False,False,warning,31-50
39409,male,asian/pacific islander,False,False,warning,31-50
39410,female,hispanic,False,False,warning,10-30
39411,male,white,False,False,warning,51-100
39412,female,hispanic,False,False,warning,10-30
39413,female,white,False,False,warning,51-100
39414,female,hispanic,False,False,citation,10-30
39415,male,hispanic,False,False,warning,10-30
39416,male,hispanic,False,True,warning,10-30
39417,female,hispanic,False,False,warning,31-50
39418,male,asian/pacific islander,False,False,warning,31-50
39419,male,hispanic,False,True,warning,10-30
39420,female,hispanic,False,False,warning,10-30
39421,male,black,False,False,warning,51-100
39422,female,asian/pacific islander,False,False,warning,10-30
39423,female,black,False,False,citation,31-50
39424,male,hispanic,False,False,warning,10-30
39425,male,hispanic,False,False,warning,31-50
39426,female,white,False,False,warning,51-100
39427,female,hispanic,False,False,warning,51-100
39428,female,black,False,False,warning,51-100
39429,female,hispanic,False,False,warning,10-30
39430,male,black,False,False,citation,31-50
39431,male,white,False,False,citation,10-30
39432,female,hispanic,False,False,citation,10-30
39433,male,hispanic,False,False,citation,51-100
39434,male,hispanic,False,False,warning,10-30
39435,female,hispanic,False,False,citation,31-50
39436,male,white,False,False,citation,10-30
39437,male,white,False,False,citation,31-50
39438,male,hispanic,False,False,citation,31-50
39439,male,black,False,False,citation,51-100
39440,male,asian/pacific islander,False,False,citation,31-50
39441,female,hispanic,False,False,citation,31-50
39442,male,hispanic,False,False,citation,10-30
39443,male,black,False,False,citation,31-50
39444,female,hispanic,False,False,citation,10-30
39445,female,other,False,False,citation,31-50
39446,female,white,False,False,citation,31-50
39447,male,black,False,False,citation,31-50
39448,male,hispanic,False,False,warning,10-30
39449,male,black,False,True,citation,31-50
39450,male,asian/pacific islander,False,True,warning,31-50
39451,female,hispanic,False,False,citation,51-100
39452,male,hispanic,False,False,citation,10-30
39453,female,hispanic,False,False,citation,10-30
39454,male,black,False,False,warning,51-100
39455,male,asian/pacific islander,False,False,citation,10-30
39456,female,hispanic,False,False,warning,10-30
39457,male,asian/pacific islander,False,True,citation,31-50
39458,male,black,False,False,citation,31-50
39459,male,hispanic,False,False,warning,31-50
39460,female,white,False,False,warning,31-50
39461,male,white,False,False,warning,10-30
39462,male,hispanic,False,False,citation,31-50
39463,male,hispanic,False,False,warning,10-30
39465,male,hispanic,False,False,citation,10-30
39466,male,hispanic,False,False,warning,10-30
39467,female,asian/pacific islander,False,False,warning,10-30
39468,male,black,False,False,citation,10-30
39469,female,white,False,False,citation,31-50
39470,male,hispanic,False,True,citation,10-30
39471,male,white,False,False,citation,31-50
39472,male,hispanic,False,False,warning,31-50
39473,female,hispanic,False,False,warning,31-50
39474,female,hispanic,False,False,warning,31-50
39475,female,hispanic,False,False,citation,31-50
39476,male,hispanic,False,False,citation,10-30
