date,time,location,location.1,driver_age,driver_race,driver_gender,search_conducted,stop_outcome,is_arrested,age_group
2003-09-15,10:00:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2003-09-15,11:00:00,", Forsyth County",Forsyth County,42.0,white,female,False,citation,False,41-50
2003-09-15,11:30:00,", Forsyth County",Forsyth County,56.0,black,male,False,citation,False,51-60
2003-09-15,12:00:00,", Forsyth County",Forsyth County,27.0,black,male,False,citation,False,21-30
2003-09-15,12:21:00,", Forsyth County",Forsyth County,43.0,white,male,False,warning,False,41-50
2003-09-15,12:30:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2003-09-15,12:40:00,", Forsyth County",Forsyth County,35.0,white,female,False,citation,False,31-40
2003-09-15,12:50:00,", Forsyth County",Forsyth County,19.0,white,female,False,citation,False,14-20
2003-09-15,12:50:00,", Forsyth County",Forsyth County,19.0,white,female,False,citation,False,14-20
2003-09-15,15:30:00,", Forsyth County",Forsyth County,76.0,white,male,False,citation,False,71-80
2003-09-15,16:05:00,", Forsyth County",Forsyth County,55.0,black,male,False,citation,False,51-60
2003-09-15,16:58:00,", Forsyth County",Forsyth County,73.0,white,female,False,citation,False,71-80
2003-09-15,17:00:00,", Forsyth County",Forsyth County,46.0,black,female,False,citation,False,41-50
2003-09-15,20:20:00,", Forsyth County",Forsyth County,25.0,hispanic,female,False,citation,False,21-30
2003-09-15,20:30:00,", Forsyth County",Forsyth County,18.0,black,male,False,citation,False,14-20
2003-09-15,20:37:00,", Forsyth County",Forsyth County,49.0,black,male,False,warning,False,41-50
2003-09-15,21:00:00,", Forsyth County",Forsyth County,41.0,white,male,False,warning,False,41-50
2003-09-15,21:00:00,", Forsyth County",Forsyth County,41.0,white,male,False,warning,False,41-50
2003-09-15,21:47:00,", Forsyth County",Forsyth County,37.0,black,male,False,warning,False,31-40
2003-09-15,21:47:00,", Forsyth County",Forsyth County,37.0,black,male,False,warning,False,31-40
2003-09-15,22:00:00,", Forsyth County",Forsyth County,20.0,white,female,False,warning,False,14-20
2003-09-15,22:15:00,", Forsyth County",Forsyth County,20.0,black,female,False,citation,False,14-20
2003-09-15,22:32:00,", Forsyth County",Forsyth County,41.0,black,male,False,citation,False,41-50
2003-09-15,22:44:00,", Forsyth County",Forsyth County,41.0,black,male,False,citation,False,41-50
2003-09-15,22:44:00,", Forsyth County",Forsyth County,41.0,black,male,False,citation,False,41-50
2003-09-15,23:25:00,", Forsyth County",Forsyth County,28.0,hispanic,female,False,warning,False,21-30
2003-09-16,0:14:00,", Forsyth County",Forsyth County,52.0,white,male,False,citation,False,51-60
2003-09-16,0:15:00,", Forsyth County",Forsyth County,33.0,white,male,False,citation,False,31-40
2003-09-16,0:30:00,", Forsyth County",Forsyth County,46.0,black,male,False,warning,False,41-50
2003-09-16,0:30:00,", Forsyth County",Forsyth County,62.0,black,male,False,citation,False,61-70
2003-09-16,0:30:00,", Forsyth County",Forsyth County,39.0,black,male,False,citation,False,31-40
2003-09-16,1:20:00,", Forsyth County",Forsyth County,23.0,black,male,False,citation,False,21-30
2003-09-16,7:45:00,", Forsyth County",Forsyth County,17.0,white,male,False,citation,False,14-20
2003-09-16,7:52:00,", Forsyth County",Forsyth County,55.0,white,male,False,warning,False,51-60
2003-09-16,8:15:00,", Forsyth County",Forsyth County,52.0,white,male,False,citation,False,51-60
2003-09-16,8:18:00,", Forsyth County",Forsyth County,33.0,white,male,False,citation,False,31-40
2003-09-16,9:22:00,", Forsyth County",Forsyth County,43.0,white,male,False,citation,False,41-50
2003-09-16,10:02:00,", Forsyth County",Forsyth County,33.0,white,male,False,citation,False,31-40
2003-09-16,11:21:00,", Forsyth County",Forsyth County,58.0,white,male,False,citation,False,51-60
2003-09-16,11:47:00,", Forsyth County",Forsyth County,31.0,white,female,False,citation,False,31-40
2003-09-16,17:20:00,", Forsyth County",Forsyth County,52.0,black,male,False,citation,False,51-60
2003-09-16,18:15:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2003-09-16,18:29:00,", Forsyth County",Forsyth County,55.0,black,male,False,warning,False,51-60
2003-09-16,18:30:00,", Forsyth County",Forsyth County,27.0,black,female,False,citation,False,21-30
2003-09-16,20:40:00,", Forsyth County",Forsyth County,20.0,white,female,False,warning,False,14-20
2003-09-16,20:40:00,", Forsyth County",Forsyth County,43.0,white,male,False,warning,False,41-50
2003-09-16,20:49:00,", Forsyth County",Forsyth County,28.0,white,male,False,warning,False,21-30
2003-09-16,21:15:00,", Forsyth County",Forsyth County,23.0,black,male,False,citation,False,21-30
2003-09-16,21:20:00,", Forsyth County",Forsyth County,71.0,black,female,False,citation,False,71-80
